8.99940;0.01506
8.99870;0.08693
8.99810;0.09570
8.99750;0.19513
8.99690;0.20792
8.99630;0.04890
8.99570;-0.21780
8.99510;-0.12485
8.99450;-0.15432
8.99390;-0.05259
8.99320;-0.23538
8.99260;0.01546
8.99200;0.12252
8.99140;0.22777
8.99080;0.23576
8.99020;0.31510
8.98960;0.43748
8.98900;0.86036
8.98840;0.84779
8.98770;0.99936
8.98710;1.05006
8.98650;0.92648
8.98590;1.23627
8.98530;0.86059
8.98470;1.04711
8.98410;1.12345
8.98350;0.98515
8.98290;1.16255
8.98220;0.90307
8.98160;0.99620
8.98100;0.73306
8.98040;0.36353
8.97980;0.41677
8.97920;0.24689
8.97860;0.11570
8.97800;0.18090
8.97740;0.09657
8.97670;0.26390
8.97610;0.27292
8.97550;-0.40262
8.97490;-0.01357
8.97430;0.02758
8.97370;-0.19845
8.97310;0.07077
8.97250;0.00370
8.97190;-0.03520
8.97120;0.07993
8.97060;0.05439
8.97000;0.09985
8.96940;-0.06093
8.96880;-0.09956
8.96820;-0.02165
8.96760;-0.11062
8.96700;-0.15891
8.96640;-0.17321
8.96570;-0.05046
8.96510;-0.06821
8.96450;0.11756
8.96390;-0.22331
8.96330;-0.20560
8.96270;0.18256
8.96210;0.15954
8.96150;0.11585
8.96090;-0.28034
8.96020;-0.06059
8.95960;0.15378
8.95900;0.26230
8.95840;-0.08621
8.95780;0.04049
8.95720;-0.04577
8.95660;0.02317
8.95600;0.08181
8.95540;0.10098
8.95470;0.01868
8.95410;-0.11767
8.95350;-0.15124
8.95290;-0.33459
8.95230;0.20204
8.95170;0.16330
8.95110;0.20945
8.95050;0.06926
8.94990;-0.02138
8.94920;0.14757
8.94860;0.26618
8.94800;-0.11112
8.94740;0.17809
8.94680;0.42557
8.94620;-0.02801
8.94560;-0.02428
8.94500;0.22579
8.94440;0.37695
8.94370;0.25383
8.94310;0.08149
8.94250;0.05073
8.94190;0.11941
8.94130;-0.00481
8.94070;-0.12356
8.94010;0.14741
8.93950;0.10245
8.93890;0.23104
8.93820;0.10688
8.93760;0.17516
8.93700;0.08849
8.93640;-0.04009
8.93580;-0.04219
8.93520;0.19108
8.93460;0.22437
8.93400;0.10111
8.93340;0.16626
8.93270;-0.05954
8.93210;0.22684
8.93150;-0.02501
8.93090;0.06557
8.93030;0.21781
8.92970;-0.00935
8.92910;-0.12454
8.92850;0.19894
8.92790;0.18200
8.92730;-0.08451
8.92660;-0.20856
8.92600;0.12846
8.92540;0.18912
8.92480;0.16691
8.92420;0.22773
8.92360;0.03655
8.92300;-0.05604
8.92240;0.16380
8.92180;0.07245
8.92110;-0.28359
8.92050;0.16225
8.91990;0.09023
8.91930;-0.08257
8.91870;0.19131
8.91810;0.02903
8.91750;0.23684
8.91690;0.09408
8.91630;0.19865
8.91560;0.20534
8.91500;0.01200
8.91440;0.10653
8.91380;0.15375
8.91320;0.25481
8.91260;0.15592
