8.99940;73676.82107
8.99870;96651.92774
8.99810;132418.62066
8.99750;181947.40278
8.99690;134806.55154
8.99630;140087.15913
8.99570;115430.74685
8.99510;110282.64296
8.99450;61902.01767
8.99390;49014.67260
8.99320;54222.07191
8.99260;-9300.83151
8.99200;77228.64705
8.99140;187196.96371
8.99080;116159.70054
8.99020;149440.32732
8.98960;108900.07107
8.98900;238169.86024
8.98840;221649.92108
8.98770;170510.13165
8.98710;265297.79374
8.98650;233987.55976
8.98590;308693.75556
8.98530;222169.96950
8.98470;322595.02323
8.98410;266740.53100
8.98350;250093.20079
8.98290;249191.54924
8.98220;150574.81404
8.98160;143984.11250
8.98100;144635.01927
8.98040;161996.63762
8.97980;129432.48927
8.97920;143480.17761
8.97860;180088.62290
8.97800;156273.74565
8.97740;160896.65929
8.97670;110621.02658
8.97610;213589.98469
8.97550;98358.40776
8.97490;97728.49445
8.97430;160466.85454
8.97370;99645.67285
8.97310;114681.84962
8.97250;187329.79588
8.97190;113103.99185
8.97120;174048.99844
8.97060;118918.75834
8.97000;161585.33298
8.96940;93434.05290
8.96880;70412.58322
8.96820;97782.26746
8.96760;88788.78397
8.96700;112138.98067
8.96640;67603.40030
8.96570;87976.47717
8.96510;91925.47429
8.96450;149368.27981
8.96390;85855.03854
8.96330;183845.43959
8.96270;189742.63956
8.96210;144159.13305
8.96150;172808.54621
8.96090;78247.95589
8.96020;116331.21080
8.95960;127648.62906
8.95900;168710.16424
8.95840;86434.58173
8.95780;159798.10799
8.95720;96839.94115
8.95660;94054.74205
8.95600;155324.78177
8.95540;126909.13480
8.95470;88408.38764
8.95410;127620.38211
8.95350;65885.70352
8.95290;126338.83989
8.95230;207638.73964
8.95170;201517.48077
8.95110;154619.22064
8.95050;225044.24871
8.94990;141193.30550
8.94920;226602.46955
8.94860;186968.52173
8.94800;127070.23954
8.94740;176904.93660
8.94680;183116.01348
8.94620;137871.86994
8.94560;88661.33823
8.94500;180642.75605
8.94440;173544.10174
8.94370;106349.01311
8.94310;159468.35251
8.94250;112430.02532
8.94190;164297.56240
8.94130;210357.84156
8.94070;158595.68107
8.94010;170264.28177
8.93950;221759.04649
8.93890;211059.90700
8.93820;88517.68606
8.93760;172088.62636
8.93700;192810.60938
8.93640;136030.83517
8.93580;111477.81779
8.93520;226621.86638
8.93460;124211.75984
8.93400;147279.83045
8.93340;151052.13850
8.93270;157821.93443
8.93210;156717.25969
8.93150;184770.06395
8.93090;98764.49486
8.93030;180860.14175
8.92970;145598.94891
8.92910;160165.11289
8.92850;179308.10109
8.92790;177182.75219
8.92730;177653.56300
8.92660;101204.83287
8.92600;151887.64983
8.92540;215886.23023
8.92480;130564.20976
8.92420;136886.71378
8.92360;148671.09478
8.92300;109054.77711
8.92240;86978.02397
8.92180;137364.73934
8.92110;-1827.43856
8.92050;182890.89378
8.91990;136716.97874
8.91930;32383.48885
8.91870;86231.80172
8.91810;92623.38975
8.91750;123633.12480
8.91690;140002.83945
8.91630;127053.66569
8.91560;101241.24245
8.91500;143981.39934
8.91440;130974.89107
8.91380;89495.07777
8.91320;157143.69088
8.91260;138447.08147
8.91200;78431.99700
8.91140;53531.41725
8.91080;47193.19271
8.91010;-28189.80345
8.90950;21993.16589
8.90890;15748.15365
8.90830;31605.48797
8.90770;53003.13655
8.90710;136169.32541
8.90650;153901.31386
8.90590;257635.05467
8.90530;348043.97419
8.90460;241545.29730
8.90400;330979.47764
8.90340;370743.93614
8.90280;337620.11217
8.90220;197326.61911
8.90160;264704.33949
8.90100;235957.01503
8.90040;213728.54612
8.89980;194003.06091
8.89910;220460.90112
8.89850;191435.91424
8.89790;164059.52921
8.89730;170886.38050
8.89670;204899.80301
8.89610;113448.59035
8.89550;97881.71759
8.89490;129034.49966
8.89430;169518.09070
8.89360;102265.90386
8.89300;47912.20116
8.89240;133585.92574
8.89180;147481.36587
8.89120;150333.29372
8.89060;110588.95564
8.89000;24626.97892
8.88940;147860.98397
8.88880;78155.15850
8.88810;139924.19690
8.88750;114562.54053
8.88690;128947.77917
8.88630;83112.33949
8.88570;68116.95587
8.88510;108627.54213
8.88450;101491.74448
8.88390;142546.19119
8.88330;136994.45358
8.88260;118364.52605
8.88200;77168.84049
8.88140;136579.55027
8.88080;148775.79838
8.88020;44223.35932
8.87960;87103.29519
8.87900;122450.75009
8.87840;154798.84872
8.87780;152823.08024
8.87710;178924.31021
8.87650;161871.83138
8.87590;115062.07760
8.87530;142198.61520
8.87470;143658.26632
8.87410;119341.32040
8.87350;149642.93795
8.87290;193996.46889
8.87230;86662.40886
8.87160;124285.74270
8.87100;182752.63403
8.87040;109814.00064
8.86980;98379.74411
8.86920;112058.54877
8.86860;214705.44323
8.86800;153282.49065
8.86740;230552.44145
8.86680;157424.73117
8.86610;140994.34106
8.86550;175277.82360
8.86490;194468.96387
8.86430;190530.91616
8.86370;157046.68472
8.86310;77184.39151
8.86250;211611.79595
8.86190;97799.51536
8.86130;148700.84759
8.86060;120474.86986
8.86000;152292.60709
8.85940;160263.64916
8.85880;86757.24846
8.85820;95894.96094
8.85760;121145.64569
8.85700;143968.00522
8.85640;182390.32616
8.85580;176595.48808
8.85510;165575.32015
8.85450;159635.32039
8.85390;217308.14775
8.85330;227973.69292
8.85270;167499.23001
8.85210;111417.18704
8.85150;128282.13305
8.85090;123574.70286
8.85030;151300.80407
8.84960;231250.65862
8.84900;192509.27268
8.84840;164012.46467
8.84780;139434.73558
8.84720;162738.14829
8.84660;160950.66237
8.84600;87744.71224
8.84540;167551.35523
8.84480;199647.48646
8.84410;181423.59248
8.84350;116321.81378
8.84290;103000.79975
8.84230;139549.61076
8.84170;236970.12951
8.84110;147934.97574
8.84050;143005.49000
8.83990;117352.17660
8.83930;136325.64963
8.83860;186440.65339
8.83800;186455.13874
8.83740;143495.70120
8.83680;193247.13103
8.83620;144884.25544
8.83560;142032.44899
8.83500;122869.29248
8.83440;119454.46766
8.83380;139977.71006
8.83310;161782.96464
8.83250;120710.78660
8.83190;121204.15783
8.83130;222333.50778
8.83070;97680.12310
8.83010;240457.68061
8.82950;235087.88421
8.82890;147744.80495
8.82830;62797.68886
8.82760;171273.69231
8.82700;190911.78900
8.82640;157431.90493
8.82580;196528.70317
8.82520;172734.71477
8.82460;68732.18872
8.82400;129848.59636
8.82340;127937.62491
8.82280;164927.67359
8.82210;154886.46449
