8.99940;0.04006
8.99870;0.00202
8.99810;0.03541
8.99750;0.10707
8.99690;0.04790
8.99630;0.00794
8.99570;0.09126
8.99510;0.01354
8.99450;0.00112
8.99390;0.00267
8.99320;0.00549
8.99260;0.11704
8.99200;0.07573
8.99140;0.00000
8.99080;0.34000
8.99020;0.19639
8.98960;0.26895
8.98900;0.22432
8.98840;0.40708
8.98770;0.28404
8.98710;0.22730
8.98650;0.40445
8.98590;0.55611
8.98530;0.49937
8.98470;0.34194
8.98410;0.24622
8.98350;0.16175
8.98290;0.04007
8.98220;0.16280
8.98160;0.32270
8.98100;0.20793
8.98040;0.00011
8.97980;0.04039
8.97920;0.02850
8.97860;0.05811
8.97800;0.00088
8.97740;0.05635
8.97670;0.02782
8.97610;0.00054
8.97550;0.07427
8.97490;0.02766
8.97430;0.02292
8.97370;0.09342
8.97310;0.01736
8.97250;0.00002
8.97190;0.00207
8.97120;0.09861
8.97060;0.00137
8.97000;0.07214
8.96940;0.01144
8.96880;0.03635
8.96820;0.02181
8.96760;0.08100
8.96700;0.00157
8.96640;0.01647
8.96570;0.12356
8.96510;0.02535
8.96450;0.15551
8.96390;0.00842
8.96330;0.11436
8.96270;0.00108
8.96210;0.02245
8.96150;0.14020
8.96090;0.00033
8.96020;0.01031
8.95960;0.00492
8.95900;0.01354
8.95840;0.00030
8.95780;0.02202
8.95720;0.10436
8.95660;0.04448
8.95600;0.08390
8.95540;0.12057
8.95470;0.16834
8.95410;0.04961
8.95350;0.01685
8.95290;0.01644
8.95230;0.03391
8.95170;0.07440
8.95110;0.00071
8.95050;0.02456
8.94990;0.10178
8.94920;0.03144
8.94860;0.02240
8.94800;0.02083
8.94740;0.06169
8.94680;0.04923
8.94620;0.06240
8.94560;0.08942
8.94500;0.13378
8.94440;0.03645
8.94370;0.13681
8.94310;0.00342
8.94250;0.04213
8.94190;0.01839
8.94130;0.25058
8.94070;0.00203
8.94010;0.00111
8.93950;0.00267
8.93890;0.20741
8.93820;0.09852
8.93760;0.01166
8.93700;0.02919
8.93640;0.07311
8.93580;0.09918
8.93520;0.03358
8.93460;0.02421
8.93400;0.04429
8.93340;0.00112
8.93270;0.02106
8.93210;0.01070
8.93150;0.00142
8.93090;0.03107
8.93030;0.05356
8.92970;0.06720
8.92910;0.16536
8.92850;0.05453
8.92790;0.00545
8.92730;0.06722
8.92660;0.00002
8.92600;0.02667
8.92540;0.01748
8.92480;0.03272
8.92420;0.01961
8.92360;0.14807
8.92300;0.00631
8.92240;0.02912
8.92180;0.33475
8.92110;0.00999
8.92050;0.09512
8.91990;0.08975
8.91930;0.00820
8.91870;0.02040
8.91810;0.07197
8.91750;0.21661
8.91690;0.10053
8.91630;0.08294
8.91560;0.20042
8.91500;0.08698
8.91440;0.03383
8.91380;0.19771
8.91320;0.06005
8.91260;0.03675
8.91200;0.02779
8.91140;0.03416
8.91080;0.02953
8.91010;0.00180
8.90950;0.06706
8.90890;0.01845
8.90830;0.02485
8.90770;0.09991
8.90710;0.05912
8.90650;0.11515
8.90590;0.21509
8.90530;0.49948
8.90460;0.71141
8.90400;0.52831
8.90340;0.39917
8.90280;0.37922
8.90220;0.71982
8.90160;0.57272
8.90100;0.61320
8.90040;0.37929
8.89980;0.41864
8.89910;0.24527
8.89850;0.06639
8.89790;0.03685
8.89730;0.00353
8.89670;0.01085
8.89610;0.00672
8.89550;0.00253
8.89490;0.04456
8.89430;0.00007
8.89360;0.07158
8.89300;0.00792
8.89240;0.06274
8.89180;0.00607
8.89120;0.00024
8.89060;0.03360
8.89000;0.00781
8.88940;0.00973
8.88880;0.01729
8.88810;0.09918
8.88750;0.00655
8.88690;0.00776
8.88630;0.11654
8.88570;0.04315
8.88510;0.04726
8.88450;0.00495
8.88390;0.04914
8.88330;0.05167
8.88260;0.27599
8.88200;0.00059
8.88140;0.28097
8.88080;0.11286
8.88020;0.01449
8.87960;0.03753
8.87900;0.03647
8.87840;0.06165
8.87780;0.00645
8.87710;0.00339
8.87650;0.13975
8.87590;0.00166
8.87530;0.06021
8.87470;0.03416
8.87410;0.05639
8.87350;0.18180
8.87290;0.02982
8.87230;0.00046
8.87160;0.05062
8.87100;0.01372
8.87040;0.11553
8.86980;0.00317
8.86920;0.01207
8.86860;0.01584
8.86800;0.01496
8.86740;0.43486
8.86680;0.02499
8.86610;0.03757
8.86550;0.00117
8.86490;0.00315
8.86430;0.02040
8.86370;0.09519
8.86310;0.00206
8.86250;0.02743
8.86190;0.07133
8.86130;0.00432
8.86060;0.00889
8.86000;0.16901
8.85940;0.00474
8.85880;0.00664
8.85820;0.00054
8.85760;0.00330
8.85700;0.00349
8.85640;0.00514
8.85580;0.00895
8.85510;0.00002
8.85450;0.00854
8.85390;0.01473
8.85330;0.00966
8.85270;0.00542
8.85210;0.01199
8.85150;0.01242
8.85090;0.01032
8.85030;0.00138
8.84960;0.00201
8.84900;0.00513
8.84840;0.01499
8.84780;0.01326
8.84720;0.09077
8.84660;0.00498
8.84600;0.00000
8.84540;0.00188
8.84480;0.01274
8.84410;0.17728
8.84350;0.04530
8.84290;0.03458
8.84230;0.01365
8.84170;0.15727
8.84110;0.12110
8.84050;0.00543
8.83990;0.15456
8.83930;0.00388
8.83860;0.01577
8.83800;0.12360
8.83740;0.07825
8.83680;0.07107
8.83620;0.10845
8.83560;0.01494
8.83500;0.10666
8.83440;0.07493
8.83380;0.06177
8.83310;0.10974
8.83250;0.16736
8.83190;0.12290
8.83130;0.07200
8.83070;0.01511
8.83010;0.05733
8.82950;0.05405
8.82890;0.00887
8.82830;0.00713
8.82760;0.03683
8.82700;0.08435
8.82640;0.22879
8.82580;0.03693
8.82520;0.06507
8.82460;0.02155
8.82400;0.02801
8.82340;0.00232
8.82280;0.01232
8.82210;0.15441
8.82150;0.06710
8.82090;0.15962
8.82030;0.03881
