8.99940;-0.24223
8.99870;-0.29923
8.99810;-0.44324
8.99750;-0.56537
8.99690;-0.42491
8.99630;-0.44043
8.99570;-0.35740
8.99510;-0.33660
8.99450;-0.18622
8.99390;-0.14107
8.99320;-0.16212
8.99260;0.02842
8.99200;-0.22839
8.99140;-0.53844
8.99080;-0.34789
8.99020;-0.41415
8.98960;-0.28076
8.98900;-0.64485
8.98840;-0.61954
8.98770;-0.50259
8.98710;-0.75917
8.98650;-0.69269
8.98590;-0.93110
8.98530;-0.65551
8.98470;-1.00336
8.98410;-0.81824
8.98350;-0.73945
8.98290;-0.83671
8.98220;-0.49724
8.98160;-0.49040
8.98100;-0.50898
8.98040;-0.56839
8.97980;-0.45137
8.97920;-0.51810
8.97860;-0.64935
8.97800;-0.50690
8.97740;-0.51503
8.97670;-0.38566
8.97610;-0.79181
8.97550;-0.35955
8.97490;-0.34609
8.97430;-0.55015
8.97370;-0.32170
8.97310;-0.40827
8.97250;-0.65800
8.97190;-0.37950
8.97120;-0.57781
8.97060;-0.41987
8.97000;-0.55294
8.96940;-0.31567
8.96880;-0.23407
8.96820;-0.34023
8.96760;-0.32342
8.96700;-0.42579
8.96640;-0.22923
8.96570;-0.31382
8.96510;-0.30999
8.96450;-0.55847
8.96390;-0.30508
8.96330;-0.61147
8.96270;-0.72463
8.96210;-0.50626
8.96150;-0.56501
8.96090;-0.27300
8.96020;-0.38956
8.95960;-0.45613
8.95900;-0.64093
8.95840;-0.29214
8.95780;-0.57111
8.95720;-0.33009
8.95660;-0.33344
8.95600;-0.53250
8.95540;-0.43972
8.95470;-0.29339
8.95410;-0.38752
8.95350;-0.21906
8.95290;-0.41437
8.95230;-0.72906
8.95170;-0.71715
8.95110;-0.52437
8.95050;-0.76448
8.94990;-0.47287
8.94920;-0.81065
8.94860;-0.66718
8.94800;-0.43122
8.94740;-0.64210
8.94680;-0.64977
8.94620;-0.45664
8.94560;-0.28450
8.94500;-0.62514
8.94440;-0.59915
8.94370;-0.37863
8.94310;-0.55322
8.94250;-0.35618
8.94190;-0.57844
8.94130;-0.69840
8.94070;-0.53722
8.94010;-0.55528
8.93950;-0.79038
8.93890;-0.68956
8.93820;-0.29316
8.93760;-0.59553
8.93700;-0.67044
8.93640;-0.45991
8.93580;-0.37112
8.93520;-0.85805
8.93460;-0.40065
8.93400;-0.50426
8.93340;-0.51650
8.93270;-0.57364
8.93210;-0.51593
8.93150;-0.66465
8.93090;-0.35224
8.93030;-0.60680
8.92970;-0.49630
8.92910;-0.53087
8.92850;-0.60525
8.92790;-0.58740
8.92730;-0.58073
8.92660;-0.34365
8.92600;-0.48216
8.92540;-0.73823
8.92480;-0.41944
8.92420;-0.44546
8.92360;-0.50303
8.92300;-0.37416
8.92240;-0.29683
8.92180;-0.43741
8.92110;0.00568
8.92050;-0.57891
8.91990;-0.40051
8.91930;-0.09800
8.91870;-0.27874
8.91810;-0.30475
8.91750;-0.37864
8.91690;-0.43015
8.91630;-0.39092
8.91560;-0.31839
8.91500;-0.44990
8.91440;-0.38944
8.91380;-0.26845
8.91320;-0.44829
8.91260;-0.41279
8.91200;-0.22556
8.91140;-0.15361
8.91080;-0.13661
8.91010;0.08477
8.90950;-0.06795
8.90890;-0.04720
8.90830;-0.09447
8.90770;-0.15879
8.90710;-0.40784
8.90650;-0.45202
8.90590;-0.69579
8.90530;-0.88965
8.90460;-0.56061
8.90400;-0.73144
8.90340;-0.80717
8.90280;-0.75563
8.90220;-0.47262
8.90160;-0.67689
8.90100;-0.61808
8.90040;-0.63162
8.89980;-0.58026
8.89910;-0.67324
8.89850;-0.61362
8.89790;-0.56054
8.89730;-0.61107
8.89670;-0.75642
8.89610;-0.38503
8.89550;-0.33197
8.89490;-0.44177
8.89430;-0.59960
8.89360;-0.37808
8.89300;-0.16870
8.89240;-0.45044
8.89180;-0.52387
8.89120;-0.54589
8.89060;-0.36373
8.89000;-0.08062
8.88940;-0.52051
8.88880;-0.26698
8.88810;-0.48597
8.88750;-0.39138
8.88690;-0.48872
8.88630;-0.30357
8.88570;-0.24416
8.88510;-0.37312
8.88450;-0.35224
8.88390;-0.51680
8.88330;-0.49072
8.88260;-0.37763
8.88200;-0.26623
8.88140;-0.46700
8.88080;-0.49657
8.88020;-0.14499
8.87960;-0.29839
8.87900;-0.45353
8.87840;-0.58169
8.87780;-0.53680
8.87710;-0.62610
8.87650;-0.58999
8.87590;-0.41145
8.87530;-0.49267
8.87470;-0.49732
8.87410;-0.41940
8.87350;-0.50476
8.87290;-0.69559
8.87230;-0.28266
8.87160;-0.40371
8.87100;-0.62768
8.87040;-0.36379
8.86980;-0.35440
8.86920;-0.39364
8.86860;-0.74024
8.86800;-0.51328
8.86740;-0.73037
8.86680;-0.51215
8.86610;-0.47620
8.86550;-0.59149
8.86490;-0.62729
8.86430;-0.64513
8.86370;-0.51168
8.86310;-0.26490
8.86250;-0.71836
8.86190;-0.33788
8.86130;-0.52595
8.86060;-0.39957
8.86000;-0.50881
8.85940;-0.57634
8.85880;-0.30049
8.85820;-0.33465
8.85760;-0.44130
8.85700;-0.46465
8.85640;-0.62964
8.85580;-0.57162
8.85510;-0.52072
8.85450;-0.49528
8.85390;-0.74051
8.85330;-0.76316
8.85270;-0.59132
8.85210;-0.35960
8.85150;-0.43250
8.85090;-0.41355
8.85030;-0.52899
8.84960;-0.77741
8.84900;-0.63040
